"i love being in my room ! :","NP NN VBG IN PP$ NN SENT :",en_UK,1,pos
"rt shanlsnell : wanna go to birmingham clothes show again this year , was so good last year","JJ NNS : VVP VV TO NN NNS VVP RB DT NN , VBD RB JJ JJ NN",en_UK,1,pos
"umvelo hi there ! what a wonderful day it was for me ! ! ! ! !","VVG UH RB SENT WP DT JJ NN PP VBD IN PP SENT SENT SENT SENT SENT",en_UK,1,pos
"drayaface rocking the corsets ! ! http : t . co wmsn0xja","NNS VVG DT NNS SENT SENT NN : NN SENT NP NP",en_UK,1,pos
"jay severin i have read all his books thanks to your suggestion to read them .","NN NN NP VHP VVN PDT PP$ NNS NNS TO PP$ NN TO VV PP SENT",en_UK,1,pos
"in accounting , mrs . guy too funny","IN NN , NNS SENT NN RB JJ",en_UK,1,pos
"haven t stopped listening to macklemore , absolute love his album","NN NN VVD VVG TO NN , JJ VVP PP$ NN",en_UK,1,pos
"i love to tell my boss what i think he should do","NP NN TO VV PP$ NN WP NP VVP PP MD VV",en_UK,1,pos
"rt ayralynnrose16 : you are the one person that actually makes me happy hopethisworks","JJ NN : PP VBP DT CD NN IN/that RB VVZ PP JJ NNS",en_UK,1,pos
"thewantedmusic aww you won our heart ! ! and trust me that s something twfanmily cheesy","JJ NNS PP VVD PP$ NN SENT SENT CC VV PP IN/that JJ NN RB JJ",en_UK,1,pos
"great blog . male comedian poses as a woman for fun and learns something along the way . . . http : t . co qgzhd1gd","JJ NN SENT JJ NN VVZ IN DT NN IN NN CC VVZ NN IN DT NN SENT SENT SENT NN : NN SENT NN NNS",en_UK,1,pos
"rt chiajendxl : baby you don t have to worry cause i ll be back for you","JJ NN : NN PP VV NN VHP TO VV VV NP NN VB RB IN PP",en_UK,1,pos
"rt iesha gabbana : cleveland the best city in ohio","JJ NN NN : NN DT JJS NN IN NN",en_UK,1,pos
"i feel so lucky after having 3000 followers like this today , , and i have to thankful for gt ; http : t . co 1iho28wt","NP VVP RB JJ IN VHG CD NNS IN DT NN , , CC NP VHP TO JJ IN NN : NN : NN SENT NP NP",en_UK,1,pos
"i want you amp ; your beautiful soul .","NP VVP PP NN : PP$ JJ NN SENT",en_UK,1,pos
"rt toriihunter48 : i just want to thank the angel fans for all there support these last 5 yrs . i had a blast and i hope u guys did too . . . .","JJ NN : NP RB VVP TO VV DT NN NNS IN DT RB VV DT JJ CD NNS SENT NP VHD DT NN CC NP NN NN NNS VVD RB SENT SENT SENT SENT",en_UK,1,pos
"rt gbarlowofficial : loving homeland ! season 2 is amazing","JJ NN : JJ NN SENT NN CD VBZ JJ",en_UK,1,pos
"feels so good not having any homework or revision to do or a n y t h i n g","VVZ RB JJ RB VHG DT NN CC NN TO VV CC DT NN NN NN NN NP NN NN",en_UK,1,pos
"wow well this is cool","NN RB DT VBZ JJ",en_UK,1,pos
"hillyhindi you guys have me intrigued !","NNS PP NNS VHP PP VVN SENT",en_UK,1,pos
"the little things can bring you joy just as much as the big things .","DT JJ NNS MD VV PP NN RB RB JJ IN DT JJ NNS SENT",en_UK,1,pos
"michelle h12 that s you damn girl you on fire","NN NN WDT NNS PP JJ NN PP IN NN",en_UK,1,pos
"i m really loving this whole no lab thing for two weeks bitching","NP NN RB JJ DT JJ DT NN NN IN CD NNS VVG",en_UK,1,pos
"looking to have fun with this cu http : t . co cvtxvafx","VVG TO VH NN IN DT NN NN : NN SENT NP NN",en_UK,1,pos
"happy this morning :","JJ DT NN :",en_UK,1,pos
"sincerelynee sure thang cuz . . . big props to u","NN JJ NN NN SENT SENT SENT JJ NNS TO NN",en_UK,1,pos
"kerrimaniscalco that s a very good thing :","NN WDT VVZ DT RB JJ NN :",en_UK,1,pos
"my dog is like the cutest thing ever x x x x http : t . co gw1seg6a","PP$ NN VBZ IN DT JJS NN RB SYM SYM SYM SYM NN : NN SENT NP NP",en_UK,1,pos
"she say she love me whatever that is","PP VVP PP VVP PP WDT DT VBZ",en_UK,1,pos
"i m hip to the fight today","NP NN NN TO DT NN NN",en_UK,1,pos
"happy birthday to one of the greatest and funniest guys i know matthewkugler miss you my friend ! ! !","JJ NN TO CD IN DT JJS CC JJS NNS NP VV NN VVP PP PP$ NN SENT SENT SENT",en_UK,1,pos
"rt ucodeb : tim wallis supporting movember for uc oldham . coming on nicely tim . . . .","JJ NN : NN NNS VVG NN IN NN NN SENT VVG IN RB NN SENT SENT SENT SENT",en_UK,1,pos
"screamo makes everything better","NN VVZ NN RBR",en_UK,1,pos
"this heat feel good in the library","DT NN VVP JJ IN DT NN",en_UK,1,pos
"mannequin391 you have pretty cool pics man . i love yours pics . . .","JJ PP VHP RB JJ NN NN SENT NP VV PP$ NNS SENT SENT SENT",en_UK,1,pos
"looking forward to hearing nickhowardmusic s battle 20 : 15 tvog pro7","VVG RB TO VVG JJ NNS NN CD : CD NN JJ",en_UK,1,pos
"let s dance to joy division and raise our glass to the ceiling . cos this could all go so wrong , but we re just so happy . o","VV JJ NN TO NN NN CC VV PP$ NN TO DT NN SENT NN DT MD RB VV RB JJ , CC PP IN RB RB JJ SENT NN",en_UK,1,pos
"bowberries i m getting in the spirit ahead of time ; and drinking peppermint coffee","NNS NP NN VVG IN DT NN RB IN NN : CC VVG NN NN",en_UK,1,pos
"nice win in netball girlies , well done !","JJ NN IN NN NNS , RB VVN SENT",en_UK,1,pos
"to our men and woman in uniform . . . past , present and future god bless you and thank you ! http : t . co v9ci2eif military","TO PP$ NNS CC NN IN NN SENT SENT SENT JJ , JJ CC JJ NN VV PP CC VV PP SENT NN : NN SENT NP NN JJ",en_UK,1,pos
"kath is back on tvd omg i can t wait to see kath in tvd tonight lt ; 3","NN VBZ RB IN JJ NN NP MD NN VV TO VV NN IN NN NN NNS : LS",en_UK,1,pos
"demi congratulations , you ve been nominated for pca 2013 we are very proud of you ddlovato","NP NNS , PP RB VBN VVN IN NP CD PP VBP RB JJ IN PP RB",en_UK,1,pos
"johnlewisretail love the snowman advert ! ! and a great voice to a great song johnlewissnowman","NN VVP DT NN NN SENT SENT CC DT JJ NN TO DT JJ NN NN",en_UK,1,pos
"netanyahu the times i m most proud of my country are exactly these times .","NP DT NNS NP NN RBS JJ IN PP$ NN VBP RB DT NNS SENT",en_UK,1,pos
"rt shannon ora : ritaora looking amazing in her fur jacket today in paris ! http : t . co mwzkmclx","JJ NN NN : NN VVG JJ IN PP$ NN NN NN IN NNS SENT NN : NN SENT NP NN",en_UK,1,pos
"falling in love with malaysian food http : t . co xkladwyt","VVG IN NN IN JJ NN NN : NN SENT NP NP",en_UK,1,pos
"so happy to be back in my bed","RB JJ TO VB RB IN PP$ NN",en_UK,1,pos
"0ctaviah i am so looking forward to her . d just need to get up a couple thousand more ip .","NP NP VBP RB VVG RB TO PP SENT SYM RB VVP TO VV RP DT NN CD JJR NN SENT",en_UK,1,pos
"jesus i love you , all i have is thine . yours i am and yours i want to be . do with me whatever you will .","NP NP VVP PP , DT NP VHP VBZ NN SENT PP$ NP VBP CC PP$ NP VVP TO VB SENT VV IN PP WDT PP MD SENT",en_UK,1,pos
"megamitenchi i retweeted for you , hon !","NP NP VVN IN PP , NN SENT",en_UK,1,pos
"bexbyrd hope you got your freebie ! ! thank you for coming out !","NN VVP PP VVD PP$ NN SENT SENT VV PP IN VVG RP SENT",en_UK,1,pos
"stromae has to be the best house music i ve ever heard and in french","NNS VHZ TO VB DT JJS NN NN NP NNS RB VVN CC IN NN",en_UK,1,pos
"i actually get really emotional listening to joy division . such talent .","NP RB VV RB JJ VVG TO NN NN SENT JJ NN SENT",en_UK,1,pos
"very proud and blessed to be serving with the great people of ihopkc","RB JJ CC VVN TO VB VVG IN DT JJ NNS IN NN",en_UK,1,pos
"managed just over 30km on the bike today . fairly please but could have been better . . .","VVN RB IN JJ IN DT NN NN SENT RB VV CC MD VH VBN JJR SENT SENT SENT",en_UK,1,pos
"taymar14 i m pretty sure i won that fight winning","NP NP NN RB JJ NP VVD IN/that NN VVG",en_UK,1,pos
"kurgii thankyou its nice to hear after all the effort lol","NNS VVG PP$ JJ TO VV IN PDT DT NN NN",en_UK,1,pos
"2 weeks since ive been in s o t . . im a happy chappy to be going home right now","CD NNS IN NNS VBN IN JJ NN NN SENT SENT NP DT JJ NN TO VB VVG NN RB RB",en_UK,1,pos
"baths are the best !","NNS VBP DT JJS SENT",en_UK,1,pos
"thanks to tabitha lynn i was up all night playing duty and i will be tonight too loveyou","NNS TO NP NP NP VBD RB DT NN VVG NN CC NP MD VB RB RB NN",en_UK,1,pos
"kristihunter i ll have to look this weekend i want black ! ! love them ! !","NP NP NNS VHP TO VV DT NN NP VVP JJ SENT SENT VV PP SENT SENT",en_UK,1,pos
"rt calledprettyxo : she so cool , give head with her shades on .","JJ NN : PP RB JJ , VV NN IN PP$ NNS IN SENT",en_UK,1,pos
"monny1414 look up the song llegale llegale very catchy and a good latin song","JJ NN IN DT NN NN NN RB JJ CC DT JJ NN NN",en_UK,1,pos
"yay ! i have a new shirt from the collection maison martin margiela for h amp ; m : d","NN SENT NP VHP DT JJ NN IN DT NN NN NN NN IN NN NN : NN : SYM",en_UK,1,pos
"rt twentyfourkt : the cool kids are a timeless pair","JJ NN : DT JJ NNS VBP DT JJ NN",en_UK,1,pos
"if i could turn back in time , the first thing i d do is run into your arms and tell you i love you .","IN NP MD VV RB IN NN , DT JJ NN NP SYM VVP VBZ VVN IN PP$ NNS CC VV PP NP VVP PP SENT",en_UK,1,pos
"lidiafenina a party at the hut sounds like fun !","NP DT NN IN DT NN NNS IN NN SENT",en_UK,1,pos
"annemac10 good evening fine lady and i hope you have had a lovely day ? :","JJ JJ NN NN NN CC NP VVP PP VHP VHN DT JJ NN SENT :",en_UK,1,pos
"rt 1dopeguy : y all tell the white girls to follow me . i love me some white girls .","JJ JJ : NP RB VV DT JJ NNS TO VV PP SENT NP VVP PP DT JJ NNS SENT",en_UK,1,pos
"i m keep smiling back . thanks gt ;","NP NN VV VVG RB SENT NNS NN :",en_UK,1,pos
"boogie wonderland by earth wind and fire on the bose takes me back to that 20 year old girl . love it ! ! ! ! still one of my favs . . .","VV NN IN NN NN CC NN IN DT NN VVZ PP RB TO DT CD NN JJ NN SENT VV PP SENT SENT SENT SENT RB CD IN PP$ NNS SENT SENT SENT",en_UK,1,pos
"such a handy day today !","PDT DT JJ NN NN SENT",en_UK,1,pos
"harry styles i lovee you","VV NNS NP NN PP",en_UK,1,pos
"nascarespn love what the mediawoman said about brad being too dumb . . . . . . priceless !","NNS VVP WP DT NN VVD IN NN VBG RB JJ SENT SENT SENT SENT SENT SENT JJ SENT",en_UK,1,pos
"rt jordanclark : oh the things i would do to go to new york again , my favourite place in the world","JJ NN : UH DT NNS NP MD VV TO VV TO JJ VVP RB , PP$ JJ NN IN DT NN",en_UK,1,pos
"looking forward to a great night at the olivetreelought tomorrow night . if there are any tables left then come on down . epic","VVG RB TO DT JJ NN IN DT NN NN NN SENT IN EX VBP DT NNS VVD RB VVN IN RB SENT NN",en_UK,1,pos
"mattyb ocho i see what you did there , clever my friend","NP NP NP VV WP PP VVD RB , JJ PP$ NN",en_UK,1,pos
"rt tsouthard21 : nothing sweeter then being in florida right now ! http : t . co yoafc69g","JJ NN : NN JJR RB VBG IN NN RB RB SENT NN : NN SENT NP NN",en_UK,1,pos
"yaay the joys of working till half 10 not thinkingoffthemoney","NN DT NNS IN VVG IN DT CD RB NN",en_UK,1,pos
"video : the mortalgames : the trailer with commentary from cassie clare ! i loved this ! : http : t . co difkurqi","NN : DT NNS : DT NN IN NN IN NN NN SENT NP VVD DT SENT : NN : NN SENT NP NP",en_UK,1,pos
"we re 20 of the way to our 10 , 000 goal for today ! thanks to all who have given ! help us keep building at g http : t . co 2zgtslfk","PP IN CD IN DT NN TO PP$ CD , CD NN IN NN SENT NNS TO DT WP VHP VVN SENT VV PP VV NN IN NN NN : NN SENT NP NP",en_UK,1,pos
"jemrah1 thank you for the input ! it is our very first contest and we were unsure of the response . we will consider this for future contests","JJ VVP PP IN DT NN SENT PP VBZ PP$ RB JJ NN CC PP VBD JJ IN DT NN SENT PP MD VV DT IN JJ NNS",en_UK,1,pos
"i m so good at this : 3","NP NN RB JJ IN DT : LS",en_UK,1,pos
"atleast ima sleep tight tonight looking forward for tonight fml","JJ NN NN JJ NN VVG RB IN NN NN",en_UK,1,pos
"meaganmarie91 so hows the modeling thing going for you ? super cute ! ! !","JJ RB VVZ DT NN NN VVG IN PP SENT JJ JJ SENT SENT SENT",en_UK,1,pos
"akashi chan that true , my friend in real world really like that , aka chan","NP NP IN/that JJ , PP$ NN IN JJ NN RB VV IN/that , NN NN",en_UK,1,pos
"i m in love with the money . . . especially my money","NP NN IN NN IN DT NN SENT SENT SENT RB PP$ NN",en_UK,1,pos
"best part about thursdays is talking about the awesome duckdynasty episodes from the night before ! haha","JJS NN IN NNS VBZ VVG IN DT JJ NN NNS IN DT NN IN SENT NP",en_UK,1,pos
"angelabrooks why thank you for sharing miss angela :","NNS WRB VVP PP IN VVG VV NN :",en_UK,1,pos
"so excited for big bang theory tonight sadooooo","RB VVN IN JJ NN NN NN NN",en_UK,1,pos
"rt thomasxhartwell : college conversations with professors are one of the best things about being here . ilovecollege","JJ NN : NN NNS IN NNS VBP CD IN DT JJS NNS IN VBG RB SENT NN",en_UK,1,pos
"rt erikblair peryglpro looking forward to engaging with you ! aloha","JJ NP NN VVG RB TO VVG IN PP SENT NN",en_UK,1,pos
"this christmas is going to be the best ! !","DT NNS VBZ VVG TO VB DT JJS SENT SENT",en_UK,1,pos
"wagnermic thanks for the retweet !","JJ NNS IN DT NN SENT",en_UK,1,pos
"dallaspitts thanks for the rt ! god bless you brother ! were you at the tn baptist pastor s conference ?","NNS NNS IN DT NN SENT NN VV PP NN SENT VBD PP IN DT NN NN NN NN NN SENT",en_UK,1,pos
"harry styles are you having fun in your day off ? what are you doing ? and thanks for takemehome is awesome , i love all songs ;","VV NNS VBP PP VHG NN IN PP$ NN RP SENT WP VBP PP VVG SENT CC NNS IN NN VBZ JJ , NP VVP DT NNS :",en_UK,1,pos
"iamjericho you are the biggest troll in wrestling , congrats","NN PP VBP DT JJS NN IN VVG , NN",en_UK,1,pos
"doing stand up in front of someone you really like to impress is awesome and not as nerve racking as i thought it would be .","VVG VV RP IN NN IN NN PP RB VV TO VV VBZ JJ CC RB IN NN VVG IN NP VVD PP MD VB SENT",en_UK,1,pos
"100 hate you ! ! !","CD NN PP SENT SENT SENT",en_UK,1,pos
"electric blankets are the bomb","JJ NNS VBP DT NN",en_UK,1,pos
"lucyjenkins i did ! : d aww thank you , so are you loopey , i love you ! : xxx","NP NP VVD SENT : SYM NNS VVP PP , RB VBP PP NN , NP VVP PP SENT : NP",en_UK,1,pos
"spike haha i love that","VV NP NP VVP IN/that",en_UK,1,pos
"i love the sun being out winnipegwinter","NP VVP DT NN VBG RB NN",en_UK,1,pos
"you are my angel in the night 8","PP VBP PP$ NN IN DT NN CD",en_UK,1,pos
"rt redboneshay : . thanking the man above for waking me up on this unpromised day","JJ NN : SENT VVG DT NN IN IN VVG PP RP IN DT JJ NN",en_UK,1,pos
"tomthewanted can you please follow my friend earthtogrimmy she loves you so much ! ! ! ! x17","JJ MD PP VVP VV PP$ NN NN PP VVZ PP RB JJ SENT SENT SENT SENT JJ",en_UK,1,pos
"14gelly have fun with your friend . so awesome","NP VHP NN IN PP$ NN SENT RB JJ",en_UK,1,pos
"great list . my 9 wishes for new hr and talent management professionals http : t . co p3wat8mt","JJ NN SENT PP$ CD NNS IN JJ NN CC NN NN NNS NN : NN SENT NP NP",en_UK,1,pos
"rapper s delight is the best","NN NN NN VBZ DT JJS",en_UK,1,pos
"seeing some serious result with training . . . motivation at it s best ! beastmode supergoal","VVG DT JJ NN IN NN SENT SENT SENT NN IN PP RB JJS SENT NN NN",en_UK,1,pos
"elliottjenkins9 yh but you re funny so you would have more if you used it more lol","JJ NN CC PP IN JJ IN PP MD VH JJR IN PP VVD PP JJR NN",en_UK,1,pos
"wow nice thx for the like . just gonna indirect tweet in case u r gonna ignore","VV JJ NN IN DT JJ SENT RB VVG JJ VVP IN NN NN NN VVG VV",en_UK,1,pos
"hawk trappers en vogue was the shit","NN NNS IN NN VBD DT NN",en_UK,1,pos
"can this day get any more fantastic ?","MD DT NN VV DT RBR JJ SENT",en_UK,1,pos
"rt jess dent : today was , interesting banter","NNS NN NN : NN VBD , JJ NN",en_UK,1,pos
"foreverrare the best thing ever","NN DT JJS NN RB",en_UK,1,pos
"beebossy dangggg ! ! well my green one from there wasn t all that bad .","NN NN SENT SENT RB PP$ JJ CD IN RB NN NN PDT DT JJ SENT",en_UK,1,pos
"i use to love mase","NP NN TO VV NN",en_UK,1,pos
"so excited for 3rd and 7th of decemberrr and 16th april omg boyo","RB VVN IN JJ CC JJ IN NP CC JJ NN NN NN",en_UK,1,pos
"its time to be positive and smile : d theegoodliife thanks bro :","PP$ NN TO VB JJ CC NN : SYM JJ NNS NN :",en_UK,1,pos
"mrs . chalmers is my favourite teacher ever , she s always calming me down loveher hatehim","NNS SENT NNS VBZ PP$ JJ NN RB , PP VVZ RB VVG PP RB JJ NNS",en_UK,1,pos
"i just like to smile . smiling s my favorite . elf","NP RB VV TO NN SENT VVG VVG PP$ JJ SENT NN",en_UK,1,pos
"cantus good idea that . . i ll get my thinking cap on .","NN JJ NN WDT SENT SENT NP NNS VVP PP$ NN NN IN SENT",en_UK,1,pos
"shawty your the shit","JJ PP$ DT NN",en_UK,1,pos
"2directiongirls love you too xx","NNS VVP PP RB NN",en_UK,1,pos
"after crap i ve had today haha looking forward to big band theory : d","IN NN NP NNS VHD NN NN VVG RB TO JJ NN NN : SYM",en_UK,1,pos
"emilyfletcher10 there s still nothing bad about non uniform :","NN RB VVN RB NN JJ IN JJ NN :",en_UK,1,pos
"look at you and what i see is heaven on earth .","NN IN PP CC WP NP VV VBZ NN IN NN SENT",en_UK,1,pos
"trillleon you have a cute and peachy bum bum :","NN PP VHP DT JJ CC JJ JJ NN :",en_UK,1,pos
"collins katie96 thank you :","NN NN VVP PP :",en_UK,1,pos
"pictures of sunday s acufest coming soon ! what a great success .","NNS IN NN NN NN VVG RB SENT WP DT JJ NN SENT",en_UK,1,pos
"milleysha : d you have to meet her some day she s amazing in person lol","NN : SYM PP VHP TO VV PP DT NN PP RB JJ IN NN NN",en_UK,1,pos
"kidrauhlnuggets thank you so much , slept better this night , thank you staystrong twitterfamily","NNS VVP PP RB JJ , VVD RBR DT NN , VV PP NN NN",en_UK,1,pos
"thewantedmusic bring home an ama ok ? love you guys loads ;","JJ VVP RB DT NNS VVP SENT VV PP NNS NNS :",en_UK,1,pos
"cant wait till tomorrow , going out for a meal with a friend then we are going to see breaking dawn","NN NN IN NN , VVG RP IN DT NN IN DT NN RB PP VBP VVG TO VV VVG NN",en_UK,1,pos
"rt zordon : i m officially in love with the south . . . . . . i dont plan on staying in the d until july . . . . . . . . . . .","JJ NN : NP NN RB IN NN IN DT NN SENT SENT SENT SENT SENT SENT NP NN NN IN VVG IN DT NN IN NN SENT SENT SENT SENT SENT SENT SENT SENT SENT SENT SENT",en_UK,1,pos
"superbotent awesome choice for the first dlc ! looking forward to more down the road . : d","JJ JJ NN IN DT JJ NN SENT VVG RB TO JJR IN DT NN SENT : SYM",en_UK,1,pos
"i love that feeling you get when you drink water right after you ve had mint in your mouth .","NP VVP IN/that VVG PP VV WRB PP VVP NN NN IN PP NNS VHD NN IN PP$ NN SENT",en_UK,1,pos
"i love making new friends !","NP NN VVG JJ NNS SENT",en_UK,1,pos
"nothing makes me any more happier than walking around saying goodmorning afternoon to random old ppl","NN VVZ PP DT RBR JJR IN VVG IN VVG NN NN TO JJ JJ NN",en_UK,1,pos
"lt ; deserves nothin but the best","NNS : VVZ NN CC DT JJS",en_UK,1,pos
"coach p thanks for being a great guy and jv coach . i ll miss ya . . . freecoachp","NN NN NNS IN VBG DT JJ NN CC NP NN SENT NP NNS VVP NN SENT SENT SENT NN",en_UK,1,pos
"miswonderful showing love","JJ NN NN",en_UK,1,pos
"trevonmcfarlan1 you did ! the banana thing was soooo funny :","JJ PP VVD SENT DT NN NN VBD JJ JJ :",en_UK,1,pos
"cheesy pasta is just the best :","JJ NN VBZ RB DT RBS :",en_UK,1,pos
"feel so good after the gym","VV RB JJ IN DT NN",en_UK,1,pos
"resseredass that s cool you can take that i m fine with that","NN IN/that NNS VVP PP MD VV IN/that NP NN NN IN DT",en_UK,1,pos
"fudge bars are the best ! ! !","VV NNS VBP DT JJS SENT SENT SENT",en_UK,1,pos
"rt pr4tzrus : justcallmebatty never failing to cheer me up","JJ NN : NN RB VVG TO VV PP RB",en_UK,1,pos
"rt omgyoureamazing : although i do really want to see the new twilight","NNS VVG : IN NP VVP RB VVP TO VV DT JJ NN",en_UK,1,pos
"itsisa i think later on today ? amp ; mmkay : thanks buttercup !","NP NP VVP RBR IN NN SENT NN : NN : NNS NN SENT",en_UK,1,pos
"rt fannyflapss : baggy hoodies are the best","JJ NNS : JJ NNS VBP DT JJS",en_UK,1,pos
"kenziam and i will love it .","NP CC NP MD VV PP SENT",en_UK,1,pos
"ryancrinnigan yes ! from the 7 8 mehlist : starting tweets with you guys ! http : t . co 7n2x0bbr","NN RB SENT IN DT CD CD NN : NN VVZ IN PP NNS SENT NN : NN SENT NP NP",en_UK,1,pos
"rt cometedakid : thanking god for another day !","JJ NN : VVG NN IN DT NN SENT",en_UK,1,pos
"rt if you can t wait to watch tna tonight tna impactwrestling","NNS IN PP MD NN VV TO VV NN NN NN VVG",en_UK,1,pos
"colinstarfish thanks for that : p","NN NNS IN DT : NN",en_UK,1,pos
"cape towns weather is awesome its cool","NN NNS NN VBZ JJ PP$ JJ",en_UK,1,pos
"they cool asf tho man ! ! ! !","PP JJ NN NN NN SENT SENT SENT SENT",en_UK,1,pos
"mr wise said he likes my hair as soon as i walked in lt ; 33333","NN JJ VVD PP VVZ PP$ NN IN RB IN NP VVD IN NNS : CD",en_UK,1,pos
"and 4 more for having the best improv story teamrob","CC CD JJR IN VHG DT JJS NP NN NN",en_UK,1,pos
"wake up and then feel like going back to sleep feels like a plan lazyboy","NN RP CC RB VV IN VVG RB TO NN VVZ IN DT NN NN",en_UK,1,pos
"rt adamcuell : forgot how amazing matt cardle is","JJ NN : VVD WRB JJ JJ NN VBZ",en_UK,1,pos
"love how fast the weeks gone","VV WRB RB DT NNS VVN",en_UK,1,pos
"rt businessfacts1 : best fx brokers to choose and trade safely topfxo","JJ NN : JJS NN NNS TO VV CC NN RB NN",en_UK,1,pos
"i was afraid of the dark but now it s all that i want","NP VBD JJ IN DT NN CC RB PP VVZ PDT DT NP VVP",en_UK,1,pos
"lykk cynixy those are so cool . o o i love how different they all are .","NN NN DT VBP RB JJ SENT NN NN NP VV WRB JJ PP RB VBP SENT",en_UK,1,pos
"rt allthingsreds : excited to hear jay bruce wants another extension . vottobruceredsforlife","JJ NNS : VVN TO VV NN NN VVZ DT NN SENT NN",en_UK,1,pos
"rt louis tomlinson : let s make this an amazing week for one direction fans ! go get little things :","JJ NN NN : VV NNS VVP DT DT JJ NN IN CD NN NNS SENT VV VV JJ NNS :",en_UK,1,pos
"mr noll going ham is funny","NN NN VVG NN VBZ JJ",en_UK,1,pos
"rt louddre : i love the money","JJ NN : NP VVP DT NN",en_UK,1,pos
"excited for another opportunity to publicly glorify jesus christ !","VVN IN DT NN TO RB VV NN NN SENT",en_UK,1,pos
